time,sensor_id,temperature,status
2023-01-26 20:52:36,2,31.256633834639864,operational
2023-01-27 05:37:17,6,-0.679750660592795,operational
2023-01-27 14:21:58,54,1.7845873032499888,operational
2023-01-27 23:06:40,4,21.68792818600886,operational
2023-01-28 07:51:21,54,35.3933065231258,operational
2023-01-28 16:36:02,93,5.80982911482473,operational
2023-01-29 01:20:43,63,19.415333789752836,operational
2023-01-29 10:05:24,18,24.14910317085662,operational
2023-01-29 18:50:05,90,12.597430064951961,operational
2023-01-30 03:34:46,44,25.6891227427663,operational
2023-01-30 12:19:27,34,34.983372264608654,operational
2023-01-30 21:04:08,74,21.20507720909188,operational
2023-01-31 05:48:49,62,16.989053095731652,operational
2023-01-31 14:33:30,14,11.937233769416952,maintenance
2023-01-31 23:18:11,95,18.874313545306286,operational
2023-02-01 08:02:52,48,7.768122590919795,operational
2023-02-01 16:47:34,15,9.574105510075096,operational
2023-02-02 01:32:15,72,16.592873984408698,operational
2023-02-02 10:16:56,78,-6.669044380459152,operational
2023-02-02 19:01:37,87,1.4512695462398177,operational
2023-02-03 03:46:18,62,17.142465530670446,operational
2023-02-03 12:30:59,40,11.576407156822132,operational
2023-02-03 21:15:40,85,6.640789295624213,operational
2023-02-04 06:00:21,80,26.52745684046507,operational
2023-02-04 14:45:02,82,24.68588037016692,operational
2023-02-04 23:29:43,53,-1.663462000330842,operational
2023-02-05 08:14:24,24,33.93145576867191,operational
2023-02-05 16:59:05,26,14.77118132019828,operational
2023-02-06 01:43:47,89,27.073045556952273,operational
2023-02-06 10:28:28,60,18.657542462869433,operational
2023-02-06 19:13:09,41,39.88463079619216,operational
2023-02-07 03:57:50,29,27.620156001941133,operational
2023-02-07 12:42:31,15,25.349023062172954,operational
2023-02-07 21:27:12,45,28.928596952537553,operational
2023-02-08 06:11:53,65,-2.843600722576519,operational
2023-02-08 14:56:34,89,0.22722965847316345,offline
2023-02-08 23:41:15,71,25.70320411118071,operational
2023-02-09 08:25:56,9,14.699074356543132,operational
2023-02-09 17:10:37,88,27.731764593005828,operational
2023-02-10 01:55:18,1,-4.854198462792749,operational
2023-02-10 10:40:00,8,16.824067574229737,offline
2023-02-10 19:24:41,88,8.941078277845786,operational
2023-02-11 04:09:22,63,12.850010964083918,maintenance
2023-02-11 12:54:03,11,20.197893603625626,operational
2023-02-11 21:38:44,81,15.114417373126507,operational
2023-02-12 06:23:25,8,16.993031855641835,operational
2023-02-12 15:08:06,35,14.31787409978039,maintenance
2023-02-12 23:52:47,35,10.44775885427466,operational
2023-02-13 08:37:28,33,28.594099029912257,operational
2023-02-13 17:22:09,5,-9.389846384097774,operational
2023-02-14 02:06:50,41,19.92213506026135,maintenance
2023-02-14 10:51:31,28,18.27541736614869,operational
2023-02-14 19:36:12,7,25.80895373664761,operational
2023-02-15 04:20:54,73,19.951468238866326,operational
2023-02-15 13:05:35,72,31.339941390453916,operational
2023-02-15 21:50:16,12,37.95373972820139,operational
2023-02-16 06:34:57,34,7.126212858927168,operational
2023-02-16 15:19:38,33,1.3675491514993503,operational
2023-02-17 00:04:19,48,11.179843121024145,offline
2023-02-17 08:49:00,23,4.396480823786305,operational
2023-02-17 17:33:41,62,20.74751315763272,offline
2023-02-18 02:18:22,88,35.59262044214824,operational
2023-02-18 11:03:03,37,-3.0441902928469062,maintenance
2023-02-18 19:47:44,99,-4.960269849205675,operational
2023-02-19 04:32:25,44,2.8007765926831105,operational
2023-02-19 13:17:07,86,26.304779303120036,operational
2023-02-19 22:01:48,91,19.648145262941078,operational
2023-02-20 06:46:29,35,-4.889366788740021,operational
2023-02-20 15:31:10,65,35.93752611303732,operational
2023-02-21 00:15:51,99,29.504231856204335,operational
2023-02-21 09:00:32,47,-8.848869760618124,operational
2023-02-21 17:45:13,78,22.568360549412304,operational
2023-02-22 02:29:54,3,28.5623334259869,operational
2023-02-22 11:14:35,1,8.721768486021102,operational
2023-02-22 19:59:16,5,-6.55392303163906,maintenance
2023-02-23 04:43:57,90,-6.133946725560637,maintenance
2023-02-23 13:28:38,14,-4.787651697409525,maintenance
2023-02-23 22:13:20,27,32.021981599021146,operational
2023-02-24 06:58:01,9,35.53430991278565,operational
2023-02-24 15:42:42,79,-3.85946090771331,operational
2023-02-25 00:27:23,15,1.79530172975406,operational
2023-02-25 09:12:04,90,-1.723974481635512,operational
2023-02-25 17:56:45,42,-0.6839560252939663,operational
2023-02-26 02:41:26,77,31.8745394501246,operational
2023-02-26 11:26:07,51,6.607320632746948,operational
2023-02-26 20:10:48,63,5.572213202282059,operational
2023-02-27 04:55:29,96,1.3697810438556317,offline
2023-02-27 13:40:10,52,20.394719689712936,operational
2023-02-27 22:24:51,96,8.96528491927744,operational
2023-02-28 07:09:32,4,27.21248259216444,maintenance
2023-02-28 15:54:14,94,0.27899041878187525,operational
2023-03-01 00:38:55,23,29.38949443572462,operational
2023-03-01 09:23:36,15,20.18607658650695,operational
2023-03-01 18:08:17,43,-4.286634997215613,operational
2023-03-02 02:52:58,29,10.725229210181382,operational
2023-03-02 11:37:39,36,33.17590703064785,maintenance
2023-03-02 20:22:20,13,36.148011589924245,operational
2023-03-03 05:07:01,32,13.28500611594066,offline
2023-03-03 13:51:42,71,14.041848904453676,operational
2023-03-03 22:36:23,59,35.92273624696506,operational
2023-03-04 07:21:04,86,19.353411206828362,operational
2023-03-04 16:05:45,28,-8.357666487828082,operational
2023-03-05 00:50:27,66,35.63747314395644,operational
2023-03-05 09:35:08,42,2.411322137857594,maintenance
2023-03-05 18:19:49,45,18.88159770457736,operational
2023-03-06 03:04:30,62,-1.7243341286013099,operational
2023-03-06 11:49:11,57,-8.30604198767025,operational
2023-03-06 20:33:52,6,5.57365855663787,operational
2023-03-07 05:18:33,28,29.024785377304383,operational
2023-03-07 14:03:14,28,3.8793586314709056,operational
2023-03-07 22:47:55,44,1.0048607040548525,operational
2023-03-08 07:32:36,84,0.6340392170613143,operational
2023-03-08 16:17:17,30,15.758684120340629,operational
2023-03-09 01:01:58,62,38.77706578413781,operational
2023-03-09 09:46:40,75,12.949449400850654,operational
2023-03-09 18:31:21,92,17.865268444502394,operational
2023-03-10 03:16:02,89,33.031600894536695,maintenance
2023-03-10 12:00:43,62,16.753485946682932,operational
2023-03-10 20:45:24,97,-0.7768564290571955,operational
2023-03-11 05:30:05,1,4.979795588323853,operational
2023-03-11 14:14:46,27,5.496846313430545,maintenance
2023-03-11 22:59:27,62,9.865905772879895,operational
2023-03-12 07:44:08,77,11.339445266837469,operational
2023-03-12 16:28:49,3,29.989101103713473,offline
2023-03-13 01:13:30,70,7.469349952466651,operational
2023-03-13 09:58:11,72,13.411591422068966,operational
2023-03-13 18:42:52,27,21.248799352552613,operational
2023-03-14 03:27:34,9,8.886297372008464,operational
2023-03-14 12:12:15,62,31.828240664616644,maintenance
2023-03-14 20:56:56,37,19.372680211703717,operational
2023-03-15 05:41:37,97,4.702233961048577,operational
2023-03-15 14:26:18,51,25.70295998949141,operational
2023-03-15 23:10:59,44,16.382386507239293,operational
2023-03-16 07:55:40,24,16.722794562862344,operational
2023-03-16 16:40:21,79,14.054397419379299,operational
2023-03-17 01:25:02,59,14.850597441062451,operational
2023-03-17 10:09:43,32,28.26781405331203,operational
2023-03-17 18:54:24,96,-4.850926033434224,operational
2023-03-18 03:39:05,88,6.718140565524109,operational
2023-03-18 12:23:47,52,-6.224831809805539,operational
2023-03-18 21:08:28,62,27.66231103737254,operational
2023-03-19 05:53:09,58,3.6150927360149723,maintenance
2023-03-19 14:37:50,52,34.871520490944214,operational
2023-03-19 23:22:31,12,16.32892333296469,operational
2023-03-20 08:07:12,39,30.037488574306053,operational
2023-03-20 16:51:53,2,38.94657178079806,operational
2023-03-21 01:36:34,3,31.989442972828527,operational
2023-03-21 10:21:15,56,33.34968800057617,operational
2023-03-21 19:05:56,81,10.399224768242235,operational
2023-03-22 03:50:37,59,17.586129762966987,operational
2023-03-22 12:35:18,2,2.6944282021652146,operational
2023-03-22 21:20:00,2,-0.19434501532735915,operational
2023-03-23 06:04:41,92,15.275393955301688,operational
2023-03-23 14:49:22,54,19.75244898502103,offline
2023-03-23 23:34:03,87,6.963562294809549,operational
2023-03-24 08:18:44,96,18.472175888175016,operational
2023-03-24 17:03:25,97,34.37302412567515,operational
2023-03-25 01:48:06,1,17.836079239168303,operational
2023-03-25 10:32:47,19,26.04065481552533,operational
2023-03-25 19:17:28,2,30.265748367895256,offline
2023-03-26 04:02:09,53,39.43643909777214,operational
2023-03-26 12:46:50,44,20.15987010884898,operational
2023-03-26 21:31:31,90,30.342507448129297,offline
2023-03-27 06:16:12,32,38.13246592774373,operational
2023-03-27 15:00:54,70,37.220486278863675,operational
2023-03-27 23:45:35,32,-2.9459075611143213,operational
2023-03-28 08:30:16,68,10.3196154136761,operational
2023-03-28 17:14:57,55,6.1995030553399815,operational
2023-03-29 01:59:38,75,-5.653749252482534,operational
2023-03-29 10:44:19,56,21.662038745548028,operational
2023-03-29 19:29:00,17,26.79523065980012,operational
2023-03-30 04:13:41,38,32.40640477334418,operational
2023-03-30 12:58:22,24,-3.8611555168645753,operational
2023-03-30 21:43:03,69,33.82220379376469,operational
2023-03-31 06:27:44,98,22.146278180712663,operational
2023-03-31 15:12:25,70,25.19730675692547,operational
2023-03-31 23:57:07,86,35.531200177015194,operational
2023-04-01 08:41:48,11,21.238063552162554,operational
2023-04-01 17:26:29,16,6.793292857491753,operational
2023-04-02 02:11:10,97,31.25536657113299,operational
2023-04-02 10:55:51,73,8.152960609754526,operational
2023-04-02 19:40:32,59,-8.288594458973543,operational
2023-04-03 04:25:13,70,31.532725328262487,operational
2023-04-03 13:09:54,80,7.25960724406378,operational
2023-04-03 21:54:35,93,28.691726160067013,operational
2023-04-04 06:39:16,3,8.137894733297273,operational
2023-04-04 15:23:57,20,33.05340099873608,operational
2023-04-05 00:08:38,59,0.975526254047935,operational
2023-04-05 08:53:20,36,38.727363259943495,operational
2023-04-05 17:38:01,19,28.987938739401542,operational
2023-04-06 02:22:42,90,-4.288103703980158,operational
2023-04-06 11:07:23,67,18.288830998328024,operational
2023-04-06 19:52:04,19,39.26836561208673,operational
2023-04-07 04:36:45,20,13.553272634690721,operational
2023-04-07 13:21:26,96,-0.8946430589208383,operational
2023-04-07 22:06:07,71,14.23891835751731,operational
2023-04-08 06:50:48,52,15.622882794096078,operational
2023-04-08 15:35:29,33,27.084347211433276,offline
2023-04-09 00:20:10,40,24.94229265804522,operational
2023-04-09 09:04:51,39,10.127502179849028,operational
2023-04-09 17:49:32,82,0.9011553747043237,operational
2023-04-10 02:34:14,1,22.252708388466473,operational
2023-04-10 11:18:55,11,11.08519672766409,operational
2023-04-10 20:03:36,92,-3.38618944373348,operational
2023-04-11 04:48:17,57,35.02861506181928,operational
2023-04-11 13:32:58,89,24.561092880482718,operational
2023-04-11 22:17:39,50,24.159192822274072,operational
2023-04-12 07:02:20,23,31.129193795583696,operational
2023-04-12 15:47:01,31,16.483083932754052,operational
2023-04-13 00:31:42,94,30.752721420122853,operational
2023-04-13 09:16:23,42,14.904537675550287,operational
2023-04-13 18:01:04,99,-6.641230004214496,operational
2023-04-14 02:45:45,7,10.262404401384437,operational
2023-04-14 11:30:27,16,14.87324469899453,maintenance
2023-04-14 20:15:08,90,26.010129081614792,operational
2023-04-15 04:59:49,60,-4.671063493566282,operational
2023-04-15 13:44:30,2,-2.99907306697755,operational
2023-04-15 22:29:11,1,3.1841901317308228,operational
2023-04-16 07:13:52,48,3.3249196685441103,operational
2023-04-16 15:58:33,12,26.609228922953122,operational
2023-04-17 00:43:14,69,2.5365330280798872,operational
2023-04-17 09:27:55,37,21.654903167872376,operational
2023-04-17 18:12:36,32,14.71369250691357,operational
2023-04-18 02:57:17,9,18.664718908970034,operational
2023-04-18 11:41:58,99,31.90534815891479,operational
2023-04-18 20:26:40,19,10.219075077451215,operational
2023-04-19 05:11:21,48,28.545568853213524,operational
2023-04-19 13:56:02,80,11.10180297753437,operational
2023-04-19 22:40:43,3,7.693568828062471,operational
2023-04-20 07:25:24,20,37.931358865661025,operational
2023-04-20 16:10:05,24,-0.7814539660518385,operational
2023-04-21 00:54:46,54,-5.483151971119606,operational
2023-04-21 09:39:27,33,28.549296276773923,maintenance
2023-04-21 18:24:08,24,-6.587514732295421,operational
2023-04-22 03:08:49,75,31.85394953515147,operational
2023-04-22 11:53:30,72,11.859669817862176,maintenance
2023-04-22 20:38:11,36,35.7756838645957,operational
2023-04-23 05:22:52,38,26.07664305609528,operational
2023-04-23 14:07:34,84,20.52023335039788,maintenance
2023-04-23 22:52:15,99,37.465339852888285,operational
2023-04-24 07:36:56,89,9.832468652602714,operational
2023-04-24 16:21:37,99,37.704346826981656,operational
2023-04-25 01:06:18,25,-3.2499361289396536,operational
2023-04-25 09:50:59,93,14.187747096620637,operational
2023-04-25 18:35:40,18,3.4955611196097447,maintenance
2023-04-26 03:20:21,82,16.99213894540967,operational
2023-04-26 12:05:02,66,-1.89930610542077,operational
2023-04-26 20:49:43,54,32.07648301550217,offline
2023-04-27 05:34:24,35,32.32039246572786,operational
2023-04-27 14:19:05,80,37.76181563617395,operational
2023-04-27 23:03:47,61,-2.266392955838189,operational
2023-04-28 07:48:28,41,21.166627545249536,operational
2023-04-28 16:33:09,33,13.711865435018481,operational
2023-04-29 01:17:50,68,7.219186602211661,maintenance
2023-04-29 10:02:31,33,7.577008056710941,operational
2023-04-29 18:47:12,14,10.639677530337615,operational
2023-04-30 03:31:53,21,25.246277484447653,operational
2023-04-30 12:16:34,48,19.91430291340773,maintenance
2023-04-30 21:01:15,20,12.984075638056556,maintenance
2023-05-01 05:45:56,8,-6.203329481518896,operational
2023-05-01 14:30:37,7,-6.111732796052146,operational
2023-05-01 23:15:18,67,-9.883030468711087,operational
2023-05-02 08:00:00,17,38.38496941035432,operational
2023-05-02 16:44:41,33,-9.737309072080754,operational
2023-05-03 01:29:22,48,-4.845312699312756,operational
2023-05-03 10:14:03,76,5.729827840470545,maintenance
2023-05-03 18:58:44,59,30.37151259083806,operational
2023-05-04 03:43:25,86,38.104939288205884,operational
2023-05-04 12:28:06,22,29.500677939592805,operational
2023-05-04 21:12:47,30,24.52801162228203,operational
2023-05-05 05:57:28,38,16.06503337067847,operational
2023-05-05 14:42:09,51,-5.66473940689082,operational
2023-05-05 23:26:50,54,37.908539650196516,operational
2023-05-06 08:11:31,8,27.919620697284074,operational
2023-05-06 16:56:12,27,21.947469266713092,maintenance
2023-05-07 01:40:54,27,27.95179227694249,operational
2023-05-07 10:25:35,98,26.20516646365693,operational
2023-05-07 19:10:16,21,21.861578989474342,operational
2023-05-08 03:54:57,30,39.02884000899941,operational
2023-05-08 12:39:38,97,35.168190631801245,operational
2023-05-08 21:24:19,28,22.333245955858168,offline
2023-05-09 06:09:00,64,24.658760572846234,operational
2023-05-09 14:53:41,97,-7.4202096670645,operational
2023-05-09 23:38:22,69,23.49587322750196,operational
2023-05-10 08:23:03,61,-7.791728114494991,operational
2023-05-10 17:07:44,48,19.413187848496552,operational
2023-05-11 01:52:25,19,39.96767497829174,operational
2023-05-11 10:37:07,4,17.79032907185898,operational
2023-05-11 19:21:48,35,13.660505904066671,operational
2023-05-12 04:06:29,64,5.642742825279377,operational
2023-05-12 12:51:10,49,-3.973871060676778,operational
2023-05-12 21:35:51,17,26.551183572914084,operational
2023-05-13 06:20:32,44,-0.37004861071847905,offline
2023-05-13 15:05:13,92,-4.235898937635781,operational
2023-05-13 23:49:54,30,11.088132986525626,operational
2023-05-14 08:34:35,93,29.76709189795487,operational
2023-05-14 17:19:16,46,27.25322740601102,operational
2023-05-15 02:03:57,6,-7.255869267676253,operational
2023-05-15 10:48:38,99,12.757184251807804,maintenance
2023-05-15 19:33:20,37,16.121728803558447,operational
2023-05-16 04:18:01,24,22.22733253129111,operational
2023-05-16 13:02:42,93,22.508367522161407,operational
2023-05-16 21:47:23,46,8.234862472865291,operational
2023-05-17 06:32:04,53,18.0338597001757,operational
2023-05-17 15:16:45,95,14.053094192204323,maintenance
2023-05-18 00:01:26,99,34.24991782616405,maintenance
2023-05-18 08:46:07,60,16.51325663174501,operational
2023-05-18 17:30:48,97,12.05160808740808,operational
2023-05-19 02:15:29,63,10.224272484092538,operational
2023-05-19 11:00:10,85,18.621387971673286,operational
2023-05-19 19:44:51,32,30.198848970044878,operational
2023-05-20 04:29:32,87,16.920074519039378,operational
2023-05-20 13:14:14,33,23.082758754027076,operational
2023-05-20 21:58:55,67,26.892788345326252,maintenance
2023-05-21 06:43:36,18,16.008405493936593,operational
2023-05-21 15:28:17,25,11.340852832743217,operational
2023-05-22 00:12:58,95,33.83326889312247,operational
2023-05-22 08:57:39,54,10.875304201394606,operational
2023-05-22 17:42:20,58,13.09714252877938,operational
2023-05-23 02:27:01,67,39.51706566708886,operational
2023-05-23 11:11:42,46,-9.988123821205772,operational
2023-05-23 19:56:23,24,-0.7263545211638771,operational
2023-05-24 04:41:04,32,9.198194495986286,operational
2023-05-24 13:25:45,47,36.62949547126264,operational
2023-05-24 22:10:27,86,-6.498514712626449,operational
2023-05-25 06:55:08,23,-9.525728318575096,operational
2023-05-25 15:39:49,66,-7.36580820113857,operational
2023-05-26 00:24:30,27,-5.5728294693190925,offline
2023-05-26 09:09:11,2,-8.120161339686957,operational
2023-05-26 17:53:52,90,13.98906634282524,operational
2023-05-27 02:38:33,17,19.037860361366384,operational
2023-05-27 11:23:14,33,3.5843485534502033,operational
2023-05-27 20:07:55,9,9.914369198781777,operational
2023-05-28 04:52:36,43,-5.415033244428493,operational
2023-05-28 13:37:17,48,6.818523191421104,maintenance
2023-05-28 22:21:58,39,16.125959581726153,operational
2023-05-29 07:06:40,93,26.613590359232255,operational
2023-05-29 15:51:21,42,-9.832681897851039,operational
2023-05-30 00:36:02,26,13.365538326882628,offline
2023-05-30 09:20:43,99,4.85014382274411,operational
2023-05-30 18:05:24,50,32.64109108459507,operational
2023-05-31 02:50:05,25,25.777665761712093,operational
2023-05-31 11:34:46,24,19.455426723544743,operational
2023-05-31 20:19:27,13,3.8632822848386787,operational
2023-06-01 05:04:08,60,35.516955102876715,operational
2023-06-01 13:48:49,7,-7.744966138983841,operational
2023-06-01 22:33:30,57,-4.526620066044242,operational
2023-06-02 07:18:11,36,9.581507027017803,maintenance
2023-06-02 16:02:52,45,-3.778122135157183,operational
2023-06-03 00:47:34,20,37.82078487797125,operational
2023-06-03 09:32:15,65,29.899466107169168,operational
2023-06-03 18:16:56,8,2.9491325800906836,operational
2023-06-04 03:01:37,16,19.42771144866227,operational
2023-06-04 11:46:18,14,39.11652575400408,operational
2023-06-04 20:30:59,76,34.20994890657515,operational
2023-06-05 05:15:40,87,20.039922322109902,operational
2023-06-05 14:00:21,15,35.18619835876353,operational
2023-06-05 22:45:02,92,39.459245490667946,operational
2023-06-06 07:29:43,98,27.167641144681205,operational
2023-06-06 16:14:24,66,-6.750679525855299,operational
2023-06-07 00:59:05,32,10.079011821274374,operational
2023-06-07 09:43:47,87,31.891286764162274,operational
2023-06-07 18:28:28,63,1.5284597902509507,operational
2023-06-08 03:13:09,86,31.53212588753123,operational
2023-06-08 11:57:50,51,-3.9830618982502033,operational
2023-06-08 20:42:31,25,-7.6527321426093495,operational
2023-06-09 05:27:12,58,9.20453057456248,operational
2023-06-09 14:11:53,63,-8.16340312866932,operational
2023-06-09 22:56:34,62,37.86351314916628,operational
2023-06-10 07:41:15,22,31.310284789698294,operational
2023-06-10 16:25:56,58,30.038484356493754,operational
2023-06-11 01:10:37,58,21.488896149807655,offline
2023-06-11 09:55:18,86,0.8162011518276753,operational
2023-06-11 18:40:00,49,15.913018333819611,operational
2023-06-12 03:24:41,52,19.86370362151705,operational
2023-06-12 12:09:22,42,16.25157504301341,operational
2023-06-12 20:54:03,70,3.011668397576365,operational
2023-06-13 05:38:44,15,15.762396215736295,operational
2023-06-13 14:23:25,54,14.559317043431328,offline
2023-06-13 23:08:06,60,39.81678879033621,operational
2023-06-14 07:52:47,97,34.871807402310196,operational
2023-06-14 16:37:28,8,13.169037410780994,operational
2023-06-15 01:22:09,53,21.146869146755936,operational
2023-06-15 10:06:50,60,27.393580204611425,operational
2023-06-15 18:51:31,5,-8.256741988308754,operational
2023-06-16 03:36:12,68,34.74607206139199,operational
2023-06-16 12:20:54,6,33.00634082089619,operational
2023-06-16 21:05:35,96,12.871604888685365,operational
2023-06-17 05:50:16,94,9.55848830401899,maintenance
2023-06-17 14:34:57,47,3.6479687428157472,offline
2023-06-17 23:19:38,99,13.833841416518421,operational
2023-06-18 08:04:19,55,-7.781166823338161,operational
2023-06-18 16:49:00,40,32.609676667350385,operational
2023-06-19 01:33:41,52,-8.228881579072747,maintenance
2023-06-19 10:18:22,16,6.45256826849355,operational
2023-06-19 19:03:03,13,36.5794744159495,operational
2023-06-20 03:47:44,30,26.760632726172638,operational
2023-06-20 12:32:25,19,4.069548028876339,operational
2023-06-20 21:17:07,17,2.6324546980442545,maintenance
2023-06-21 06:01:48,63,-9.745893009098701,maintenance
2023-06-21 14:46:29,19,24.785714642487505,operational
2023-06-21 23:31:10,92,-7.560820916341346,operational
2023-06-22 08:15:51,58,16.630125970038105,operational
2023-06-22 17:00:32,55,38.10609862960249,operational
2023-06-23 01:45:13,90,-4.526556997277305,operational
2023-06-23 10:29:54,90,34.72399654840337,operational
2023-06-23 19:14:35,62,39.57376675725241,operational
2023-06-24 03:59:16,23,-6.9241486880382475,operational
2023-06-24 12:43:57,9,34.14531345687306,maintenance
2023-06-24 21:28:38,12,15.803951022180833,operational
2023-06-25 06:13:20,1,35.325685972229,operational
2023-06-25 14:58:01,58,18.565947095978707,maintenance
2023-06-25 23:42:42,1,23.105600505328233,operational
2023-06-26 08:27:23,34,17.18894539986996,operational
2023-06-26 17:12:04,96,33.224644015367424,maintenance
2023-06-27 01:56:45,48,26.69549594768509,maintenance
2023-06-27 10:41:26,89,16.063015609020745,operational
2023-06-27 19:26:07,1,33.40804020257735,operational
2023-06-28 04:10:48,16,2.2642766127667286,operational
2023-06-28 12:55:29,61,-2.132967014873701,operational
2023-06-28 21:40:10,64,-1.9799947334963957,offline
2023-06-29 06:24:51,63,6.700443937261895,operational
2023-06-29 15:09:32,69,1.9345015650508763,operational
2023-06-29 23:54:14,22,36.50451752548693,operational
2023-06-30 08:38:55,93,-4.708295308570801,operational
2023-06-30 17:23:36,67,24.949536901979386,operational
2023-07-01 02:08:17,76,-0.5389230107497056,operational
2023-07-01 10:52:58,26,34.08185663851751,maintenance
2023-07-01 19:37:39,16,38.06576440924537,operational
2023-07-02 04:22:20,51,13.273500438499177,operational
2023-07-02 13:07:01,86,33.95357401140658,operational
2023-07-02 21:51:42,57,-9.742741462264261,operational
2023-07-03 06:36:23,29,30.997345870405006,operational
2023-07-03 15:21:04,78,1.4312580762461753,operational
2023-07-04 00:05:45,92,35.43506546346839,operational
2023-07-04 08:50:27,69,-9.943994425994525,operational
2023-07-04 17:35:08,47,17.80908675198785,operational
2023-07-05 02:19:49,94,27.831790189246732,operational
2023-07-05 11:04:30,62,2.934416534895398,operational
2023-07-05 19:49:11,69,-0.34335677063534753,operational
2023-07-06 04:33:52,76,-5.7950887766007675,operational
2023-07-06 13:18:33,16,6.32167882516465,operational
2023-07-06 22:03:14,90,17.992215615441474,operational
2023-07-07 06:47:55,90,-4.207807160987117,operational
2023-07-07 15:32:36,48,8.83476809933994,operational
2023-07-08 00:17:17,85,-9.546379767363751,maintenance
2023-07-08 09:01:58,39,30.93397102499209,operational
2023-07-08 17:46:40,33,-3.577564095340432,operational
2023-07-09 02:31:21,94,4.16714741327908,operational
2023-07-09 11:16:02,23,-9.078614063089127,offline
2023-07-09 20:00:43,10,11.612039194625616,operational
2023-07-10 04:45:24,69,32.00607513706094,operational
2023-07-10 13:30:05,34,9.607560572259828,operational
2023-07-10 22:14:46,52,-1.0251338288083307,operational
2023-07-11 06:59:27,95,27.68494170252596,operational
2023-07-11 15:44:08,10,29.440349093537215,operational
