time,sender_id,receiver_id,amount,fee,status
2023-01-12 07:05:13,1160,1708,4.0199072051788125,0.041235377604292404,pending
2023-01-12 15:49:54,1459,1862,4.799276327418785,0.06513224936838033,pending
2023-01-13 00:34:35,1313,1644,6.2754271267204835,0.05458864375374986,failed
2023-01-13 09:19:16,1021,1869,8.736897464749202,0.006321083277600373,confirmed
2023-01-13 18:03:57,1252,1770,9.840850608523752,0.05129901461215614,pending
2023-01-14 02:48:38,1747,1436,7.682965865231318,0.08065972136156067,confirmed
2023-01-14 11:33:20,1856,1022,4.178250054891171,0.04597806377193611,confirmed
2023-01-14 20:18:01,1560,1996,4.214148665768425,0.0052904620976714145,confirmed
2023-01-15 05:02:42,1474,1564,7.376085433587327,0.07864919211846491,confirmed
2023-01-15 13:47:23,1058,1676,2.388532680537255,0.02021624183538384,pending
2023-01-15 22:32:04,1510,1713,1.1056306572008152,0.025936221405315072,failed
2023-01-16 07:16:45,1681,1457,3.5468669542501248,0.01655416470788636,confirmed
2023-01-16 16:01:26,1475,1082,2.8731026775491633,0.03308848498066261,confirmed
2023-01-17 00:46:07,1699,1144,2.963784896439445,0.07569947541829465,confirmed
2023-01-17 09:30:48,1975,1084,2.3368439027480497,0.05198664736444335,confirmed
2023-01-17 18:15:29,1782,1077,0.4218898031739825,0.020567639287656186,confirmed
2023-01-18 03:00:10,1189,1456,0.1797214733994047,0.08779522480738888,confirmed
2023-01-18 11:44:51,1957,1877,9.87723617497058,0.08797022730965777,confirmed
2023-01-18 20:29:32,1686,1000,4.278303564224888,0.0870707846620961,confirmed
2023-01-19 05:14:14,1957,1050,3.8438821449496574,0.023955741517015773,confirmed
2023-01-19 13:58:55,1562,1684,6.796793179648006,0.04517881048368071,pending
2023-01-19 22:43:36,1875,1716,2.1833206247627768,0.09850046664847342,pending
2023-01-20 07:28:17,1566,1771,9.499661878318303,0.07722404638336804,confirmed
2023-01-20 16:12:58,1243,1445,7.863663799141106,0.0028140253804334256,confirmed
2023-01-21 00:57:39,1831,1448,0.8950206121202829,0.006613938666923156,confirmed
2023-01-21 09:42:20,1504,1880,4.1763901770734995,0.04644674454355205,confirmed
2023-01-21 18:27:01,1130,1487,8.791303957314085,0.09093109856556987,confirmed
2023-01-22 03:11:42,1484,1799,9.447375490891812,0.05391630961547615,confirmed
2023-01-22 11:56:23,1818,1033,4.674547710987448,0.049831469552625594,confirmed
2023-01-22 20:41:04,1646,1347,6.134500480717867,0.010636822625667395,confirmed
2023-01-23 05:25:45,1020,1094,1.6711724269746602,0.06571233246195698,pending
2023-01-23 14:10:27,1840,1071,9.911695092743628,0.08222810574396253,confirmed
2023-01-23 22:55:08,1166,1550,2.3174853421330504,0.03810395875000548,confirmed
2023-01-24 07:39:49,1273,1153,9.427375009577121,0.07758362390744022,confirmed
2023-01-24 16:24:30,1387,1249,6.496816843274693,0.09645121772469109,failed
2023-01-25 01:09:11,1600,1673,6.077760211993713,0.02045626926685614,confirmed
2023-01-25 09:53:52,1315,1437,5.12737242165407,0.05238063015635466,confirmed
2023-01-25 18:38:33,1013,1117,2.307467447365869,0.028785082012649097,pending
2023-01-26 03:23:14,1241,1770,1.766103792023077,0.07930615646148055,confirmed
2023-01-26 12:07:55,1776,1890,2.2056416044926834,0.05780157725152764,failed
2023-01-26 20:52:36,1345,1305,1.865196183180401,0.06349478351327535,pending
2023-01-27 05:37:17,1564,1267,7.796065151193967,0.07981162454562782,pending
2023-01-27 14:21:58,1897,1960,3.501902466408134,0.03965745021897925,confirmed
2023-01-27 23:06:40,1339,1053,0.5793689229574003,0.09151749783386362,pending
2023-01-28 07:51:21,1091,1235,9.691057198777973,0.05334958383788939,confirmed
2023-01-28 16:36:02,1366,1388,8.837975063749294,0.015879686801251267,confirmed
2023-01-29 01:20:43,1955,1989,9.277595079668934,0.06962032190506337,confirmed
2023-01-29 10:05:24,1454,1733,9.949083318641707,0.07934680890878162,confirmed
2023-01-29 18:50:05,1427,1762,1.7397785969456534,0.03174449153904592,confirmed
2023-01-30 03:34:46,1508,1824,3.963023947007685,0.08573220777417542,confirmed
2023-01-30 12:19:27,1775,1400,7.58262651856521,0.09062371115110007,pending
2023-01-30 21:04:08,1942,1623,6.9605101599198695,0.02776275828904311,confirmed
2023-01-31 05:48:49,1034,1766,1.5398051674922106,0.09835379512425069,confirmed
2023-01-31 14:33:30,1205,1302,8.158515416781187,0.014157081652070965,confirmed
2023-01-31 23:18:11,1080,1918,2.24518127779477,0.020281365273408746,confirmed
2023-02-01 08:02:52,1931,1206,2.2389523306114083,0.01850406143987881,confirmed
2023-02-01 16:47:34,1561,1228,5.370207254511243,0.08940957202978626,pending
2023-02-02 01:32:15,1871,1852,5.92980640848219,0.06546382597726369,pending
2023-02-02 10:16:56,1387,1909,5.801281992170274,0.01529521789390506,confirmed
2023-02-02 19:01:37,1001,1577,0.915776887140151,0.04408830949499807,confirmed
2023-02-03 03:46:18,1389,1074,8.774731165441173,0.06156827270447323,pending
2023-02-03 12:30:59,1565,1434,2.656734825844472,0.00843806209043939,confirmed
2023-02-03 21:15:40,1105,1102,1.2960196979067589,0.08825339520389315,confirmed
2023-02-04 06:00:21,1771,1421,8.887592050609904,0.08037999319060937,confirmed
2023-02-04 14:45:02,1821,1703,9.556559330799304,0.050570156680306164,confirmed
2023-02-04 23:29:43,1476,1763,8.621414045037241,0.09671594886439114,pending
2023-02-05 08:14:24,1702,1737,8.095351231174055,0.041834321829582466,confirmed
2023-02-05 16:59:05,1401,1805,6.552764564409579,0.09841262087174614,confirmed
2023-02-06 01:43:47,1729,1305,5.509022848720784,0.06682520788048235,confirmed
2023-02-06 10:28:28,1555,1097,0.87078061235419,0.06350366019806876,confirmed
2023-02-06 19:13:09,1161,1849,4.085123677493917,0.016678894040048922,pending
2023-02-07 03:57:50,1201,1797,3.727512481606128,0.08820458305463394,failed
2023-02-07 12:42:31,1957,1334,2.5982780838195016,0.04280621982326946,confirmed
2023-02-07 21:27:12,1995,1858,7.234477716772162,0.01630711723766969,confirmed
2023-02-08 06:11:53,1269,1434,4.95926147505263,0.0013594912455783283,confirmed
2023-02-08 14:56:34,1862,1446,0.8113811128605717,0.05601959279547442,confirmed
2023-02-08 23:41:15,1815,1993,2.2026118362961635,0.05278722225005537,confirmed
2023-02-09 08:25:56,1270,1307,6.832904377832301,0.07196342687467895,confirmed
2023-02-09 17:10:37,1455,1248,0.7622324640435116,0.08903677949647844,confirmed
2023-02-10 01:55:18,1461,1165,8.512217933573638,0.00803271780583865,confirmed
2023-02-10 10:40:00,1726,1480,4.95197012361273,0.0731764993850022,confirmed
2023-02-10 19:24:41,1251,1983,4.806385186689154,0.018822453215348464,confirmed
2023-02-11 04:09:22,1701,1334,5.9244854388105175,0.08583188761040068,pending
2023-02-11 12:54:03,1295,1541,8.246984978285566,0.08192444503477946,confirmed
2023-02-11 21:38:44,1724,1758,3.4787442698140283,0.05412529612305589,confirmed
2023-02-12 06:23:25,1719,1105,6.780483509438077,0.07105325558246882,confirmed
2023-02-12 15:08:06,1748,1562,5.657753907993915,0.03150357630705647,confirmed
2023-02-12 23:52:47,1337,1080,2.671015673424044,0.04716967310338819,confirmed
2023-02-13 08:37:28,1878,1132,8.786421233565225,0.08218152608127613,confirmed
2023-02-13 17:22:09,1052,1796,7.974462790047675,0.04598059319760407,confirmed
2023-02-14 02:06:50,1791,1899,6.584859894749597,0.035844046706011636,confirmed
2023-02-14 10:51:31,1921,1137,8.505966709213325,0.04947182348030496,confirmed
2023-02-14 19:36:12,1216,1183,8.673074715397064,0.08284210031847812,confirmed
2023-02-15 04:20:54,1763,1400,7.083921404173633,0.03358728393235019,confirmed
2023-02-15 13:05:35,1187,1329,8.370296270308357,0.017458783154260804,confirmed
2023-02-15 21:50:16,1379,1784,6.975017145231168,0.071230200631045,confirmed
2023-02-16 06:34:57,1492,1507,6.801727576831245,0.08261522344953738,confirmed
2023-02-16 15:19:38,1040,1851,6.186495170773629,0.010153684104500979,confirmed
2023-02-17 00:04:19,1156,1983,7.527413678936855,0.024063423864318877,confirmed
2023-02-17 08:49:00,1014,1068,1.5868924478254438,0.014283001777123291,confirmed
2023-02-17 17:33:41,1812,1545,8.808826721230085,0.03485934701705845,pending
2023-02-18 02:18:22,1064,1773,8.718563433924574,0.04509006279265073,confirmed
2023-02-18 11:03:03,1856,1052,0.2934435830625569,0.07490775106263432,confirmed
2023-02-18 19:47:44,1838,1449,8.258341688897062,0.06514964372967925,confirmed
2023-02-19 04:32:25,1520,1204,1.2895698048669786,0.06213076389109528,pending
2023-02-19 13:17:07,1343,1125,3.3518534237371598,0.03530225716630448,confirmed
2023-02-19 22:01:48,1128,1746,7.435339054659787,0.08416061055316752,confirmed
2023-02-20 06:46:29,1647,1042,1.6084382005870337,0.04718158802307664,pending
2023-02-20 15:31:10,1471,1751,8.179852274166503,0.09791258330771395,confirmed
2023-02-21 00:15:51,1062,1970,8.32150964539946,0.06345079961574411,confirmed
2023-02-21 09:00:32,1138,1882,5.0751698698746015,0.012713847682293822,pending
2023-02-21 17:45:13,1498,1110,0.06485233129661896,0.06765013845133586,confirmed
2023-02-22 02:29:54,1592,1760,2.871094293615953,0.03257789114162673,confirmed
2023-02-22 11:14:35,1391,1662,6.169652256839047,0.06866408694894113,confirmed
2023-02-22 19:59:16,1674,1182,9.811880594096207,0.007057150701424334,confirmed
2023-02-23 04:43:57,1418,1847,6.318503456639668,0.01757065557387834,pending
2023-02-23 13:28:38,1288,1094,2.598776007060534,0.08558815216468806,pending
2023-02-23 22:13:20,1378,1970,6.340423025293014,0.022795237746649138,pending
2023-02-24 06:58:01,1772,1373,5.400313811778839,0.08372040841176971,pending
2023-02-24 15:42:42,1489,1911,7.798674106116286,0.027999681236595603,confirmed
2023-02-25 00:27:23,1230,1519,1.070699407630757,0.0643239028148649,confirmed
2023-02-25 09:12:04,1040,1899,7.610517997117779,0.06944564229363212,confirmed
2023-02-25 17:56:45,1027,1359,5.413124520182428,0.05131420983919079,confirmed
2023-02-26 02:41:26,1134,1899,9.629957046586087,0.030600536602003455,pending
2023-02-26 11:26:07,1200,1695,3.419379788220822,0.0213431731994725,confirmed
2023-02-26 20:10:48,1839,1280,6.326586309446348,0.0034156165207863795,confirmed
2023-02-27 04:55:29,1779,1194,9.320349026994664,0.03046424548394831,confirmed
2023-02-27 13:40:10,1929,1863,1.025994770178802,0.06535096277407518,confirmed
2023-02-27 22:24:51,1032,1194,9.372347643877275,0.09383665136300343,confirmed
2023-02-28 07:09:32,1047,1666,6.879169337285833,0.0871333277780789,confirmed
2023-02-28 15:54:14,1502,1092,0.6793027539926139,0.07662987117587673,confirmed
2023-03-01 00:38:55,1406,1671,3.0103347059012155,0.07886588959100455,confirmed
2023-03-01 09:23:36,1573,1945,7.082012714364171,0.06653199185725193,confirmed
2023-03-01 18:08:17,1727,1060,0.6744386640862482,0.0261026570708437,confirmed
2023-03-02 02:52:58,1804,1633,5.8221224313025575,0.0907287835675124,confirmed
2023-03-02 11:37:39,1098,1050,3.4594846864726145,0.06710615795939283,failed
2023-03-02 20:22:20,1683,1402,6.209534262157004,0.05608801903494595,confirmed
2023-03-03 05:07:01,1871,1788,0.45837459609131603,0.011187847974426759,confirmed
2023-03-03 13:51:42,1725,1004,8.71549652471761,0.044760848826261905,confirmed
2023-03-03 22:36:23,1986,1465,9.734916202804792,0.04608979129307244,confirmed
2023-03-04 07:21:04,1546,1603,9.688809675001629,0.08646990459131473,confirmed
2023-03-04 16:05:45,1960,1681,7.4967686655975045,0.054710157196760076,pending
2023-03-05 00:50:27,1738,1828,1.301732315066189,0.03810201484214393,confirmed
2023-03-05 09:35:08,1612,1533,7.582873696094298,0.09768235281821487,confirmed
2023-03-05 18:19:49,1942,1404,0.24684457767155632,0.011160987273298936,confirmed
2023-03-06 03:04:30,1461,1837,0.22221339173844357,0.04231258798836327,pending
2023-03-06 11:49:11,1642,1512,3.236778581276263,0.004298265049623389,confirmed
2023-03-06 20:33:52,1768,1644,4.8869432608562535,0.07401642166461635,confirmed
2023-03-07 05:18:33,1004,1232,7.704303770660125,0.09181584756469516,confirmed
2023-03-07 14:03:14,1217,1523,6.833270470688446,0.028075729222093896,confirmed
2023-03-07 22:47:55,1502,1345,4.459581161061108,0.08584833351223219,confirmed
2023-03-08 07:32:36,1766,1045,2.736993036150377,0.02929260122314359,confirmed
2023-03-08 16:17:17,1397,1545,9.971247877076953,0.09108593914822713,confirmed
2023-03-09 01:01:58,1870,1944,4.262386841057494,0.07542079416931873,pending
2023-03-09 09:46:40,1794,1077,4.5144188562724255,0.08051018700645972,confirmed
2023-03-09 18:31:21,1392,1729,1.6370745880955002,0.0018988549044854045,pending
2023-03-10 03:16:02,1206,1812,7.948300677950544,0.0962847546716952,confirmed
2023-03-10 12:00:43,1014,1922,6.937128575589106,0.0726944321078253,confirmed
2023-03-10 20:45:24,1857,1072,2.208475358274815,0.030544634429074718,pending
2023-03-11 05:30:05,1553,1793,0.8247280751128112,0.08295652701939882,pending
2023-03-11 14:14:46,1891,1248,6.805312521445057,0.0282239677216515,pending
2023-03-11 22:59:27,1460,1046,6.545457631597072,0.08728810857265619,confirmed
2023-03-12 07:44:08,1690,1120,2.7333220104550953,0.011346781002152508,confirmed
2023-03-12 16:28:49,1574,1213,9.508684758941854,0.0703982291483335,confirmed
2023-03-13 01:13:30,1863,1238,1.5114278599172215,0.05411577781682655,pending
2023-03-13 09:58:11,1742,1055,4.323915675624977,0.009743793572524537,pending
2023-03-13 18:42:52,1240,1349,9.436215585755821,0.024265193443058015,pending
2023-03-14 03:27:34,1563,1106,4.197853441944297,0.0013391632241037475,pending
2023-03-14 12:12:15,1095,1830,6.385620950693192,0.04692991974990414,confirmed
2023-03-14 20:56:56,1899,1047,3.9765463852299803,0.03019639954992404,confirmed
2023-03-15 05:41:37,1733,1572,2.7428778082843515,0.05987591268134611,confirmed
2023-03-15 14:26:18,1484,1336,9.839792501950322,0.029794056990090856,pending
2023-03-15 23:10:59,1406,1025,4.093930729144116,0.03006191923954777,confirmed
2023-03-16 07:55:40,1230,1803,8.941097937587665,0.07434500055328719,confirmed
2023-03-16 16:40:21,1748,1256,2.300316104304971,0.00490946931423751,confirmed
2023-03-17 01:25:02,1654,1007,2.131833935546808,0.09029921001967953,confirmed
2023-03-17 10:09:43,1170,1624,0.3123096947622291,0.08524116105167903,pending
2023-03-17 18:54:24,1540,1866,6.517016586933475,0.06681368785431802,confirmed
2023-03-18 03:39:05,1035,1252,3.6858949108938877,0.059362834853727696,confirmed
2023-03-18 12:23:47,1524,1691,8.64371814014653,0.08924101956415126,confirmed
2023-03-18 21:08:28,1159,1718,4.73262585700888,0.018614484934918574,failed
2023-03-19 05:53:09,1838,1302,9.681966085719303,0.007989019302863777,confirmed
2023-03-19 14:37:50,1698,1638,1.8560696315155083,0.02402706597396286,confirmed
2023-03-19 23:22:31,1242,1055,8.686363056388153,0.07947837004214901,confirmed
2023-03-20 08:07:12,1085,1725,7.766191931064626,0.003563559645975684,confirmed
2023-03-20 16:51:53,1795,1525,7.709447524595877,0.058322402824840615,confirmed
2023-03-21 01:36:34,1577,1473,8.44798749794076,0.09954420786751186,confirmed
2023-03-21 10:21:15,1681,1027,7.610478885439047,0.0855840397743702,confirmed
2023-03-21 19:05:56,1556,1982,6.262576995992523,0.05219242433545459,pending
2023-03-22 03:50:37,1573,1077,1.3133175319461934,0.006457726837735571,confirmed
2023-03-22 12:35:18,1952,1215,0.32622926873302793,0.08315421408713242,confirmed
2023-03-22 21:20:00,1645,1385,9.208557630309052,0.05993795296690334,confirmed
2023-03-23 06:04:41,1795,1364,6.166886494892861,0.011581806406250726,confirmed
2023-03-23 14:49:22,1027,1665,7.965576372470788,0.009476342753853284,confirmed
2023-03-23 23:34:03,1619,1525,4.815741992773988,0.09097171926171559,pending
2023-03-24 08:18:44,1555,1698,1.1739645814349824,0.06695310626751404,confirmed
2023-03-24 17:03:25,1339,1311,1.2527327362333018,0.08294575125174389,pending
2023-03-25 01:48:06,1797,1882,6.855967307002485,0.08790999213819851,confirmed
2023-03-25 10:32:47,1957,1006,4.303628643099728,0.0572200579696274,pending
2023-03-25 19:17:28,1330,1002,2.006046742276667,0.05179289054032863,confirmed
2023-03-26 04:02:09,1639,1622,4.916453872867628,0.043099698291066926,confirmed
2023-03-26 12:46:50,1505,1918,0.6430251618142657,0.03176296412033282,confirmed
2023-03-26 21:31:31,1347,1749,5.820132047742074,0.04351613648978531,confirmed
2023-03-27 06:16:12,1472,1362,2.6906650509465417,0.07741057760744263,confirmed
2023-03-27 15:00:54,1230,1750,7.975793447271245,0.06023215075841165,confirmed
2023-03-27 23:45:35,1189,1507,3.104309227276814,0.08926307666648912,confirmed
2023-03-28 08:30:16,1224,1273,4.552746270668931,0.04439366343648086,pending
2023-03-28 17:14:57,1384,1505,0.11719377854109826,0.06074824891400353,confirmed
2023-03-29 01:59:38,1376,1805,0.7253964310577943,0.06316762455388968,pending
2023-03-29 10:44:19,1282,1738,3.9255430705104417,0.05921054651440193,confirmed
2023-03-29 19:29:00,1957,1882,4.799908408336519,0.07029311393124309,confirmed
2023-03-30 04:13:41,1632,1014,6.000605460644919,0.023819603490643146,confirmed
2023-03-30 12:58:22,1627,1191,2.917334124514323,0.05128514137682449,confirmed
2023-03-30 21:43:03,1972,1984,6.9501238793793,0.010512057800553932,confirmed
2023-03-31 06:27:44,1744,1630,8.601363849494856,0.038512681631716776,pending
2023-03-31 15:12:25,1258,1484,7.798730037944606,0.04881794015526432,confirmed
2023-03-31 23:57:07,1358,1027,0.39714863465822314,0.06525720352859271,confirmed
2023-04-01 08:41:48,1709,1713,4.805588965631032,0.09505805215336173,confirmed
2023-04-01 17:26:29,1455,1038,1.0501968540033304,0.060105041548180756,confirmed
2023-04-02 02:11:10,1410,1952,2.421208113609412,0.07438503222603833,confirmed
2023-04-02 10:55:51,1648,1272,9.866639270078197,0.05067597934357076,confirmed
2023-04-02 19:40:32,1317,1230,1.4258129334722307,0.0634469927344955,confirmed
2023-04-03 04:25:13,1676,1085,4.98938264636011,0.007186128391763966,confirmed
2023-04-03 13:09:54,1224,1473,6.181939187446874,0.025513718926100513,confirmed
2023-04-03 21:54:35,1818,1125,7.024947240470496,0.03624912401119336,pending
2023-04-04 06:39:16,1233,1811,5.596927186185654,0.04730208616515071,confirmed
2023-04-04 15:23:57,1683,1536,0.09869870334441741,0.004660309675688135,confirmed
2023-04-05 00:08:38,1663,1144,3.265286621131675,0.014088407345576436,confirmed
2023-04-05 08:53:20,1974,1524,5.17759872220373,0.027753749348351446,pending
2023-04-05 17:38:01,1826,1211,0.8795771249491887,0.09715611582101497,confirmed
2023-04-06 02:22:42,1373,1024,3.5069186851605987,0.03320156600959478,confirmed
2023-04-06 11:07:23,1671,1579,0.3329978848048743,0.04825590170539705,confirmed
2023-04-06 19:52:04,1607,1393,0.7867063930530525,0.019690161502565456,confirmed
2023-04-07 04:36:45,1471,1066,3.969835838739759,0.06111692910046925,pending
2023-04-07 13:21:26,1232,1232,1.3280248246765605,0.028140253230045834,confirmed
2023-04-07 22:06:07,1691,1108,5.675840941767321,0.020778558585998835,confirmed
2023-04-08 06:50:48,1112,1145,6.894960226403521,0.051705605581753314,confirmed
2023-04-08 15:35:29,1829,1110,8.006066404391719,0.0006500293361260401,failed
2023-04-09 00:20:10,1496,1227,2.002302292203856,0.0008656368616576103,pending
2023-04-09 09:04:51,1441,1110,1.6756583400084384,0.021984974029275593,confirmed
2023-04-09 17:49:32,1563,1469,1.046573835503668,0.003768464113832032,pending
2023-04-10 02:34:14,1267,1033,6.364666065186824,0.010891772837656069,confirmed
2023-04-10 11:18:55,1509,1622,7.065050789142526,0.033952178868941287,confirmed
2023-04-10 20:03:36,1806,1775,0.31682986211159475,0.08027830939002331,confirmed
2023-04-11 04:48:17,1385,1935,9.362186250190655,0.05724765947259316,failed
2023-04-11 13:32:58,1386,1368,0.5206608652310727,0.051315505823046004,confirmed
2023-04-11 22:17:39,1112,1747,5.4134220566754045,0.029419533438491352,confirmed
2023-04-12 07:02:20,1612,1594,7.090896133989714,0.09318219657133836,confirmed
2023-04-12 15:47:01,1624,1553,8.70982026833711,0.03976180261959545,confirmed
2023-04-13 00:31:42,1951,1424,7.141155234392146,0.008800567402897572,confirmed
2023-04-13 09:16:23,1080,1612,8.017479102614848,0.06174494496016835,pending
2023-04-13 18:01:04,1698,1517,3.395162475235518,0.01147245550831248,confirmed
2023-04-14 02:45:45,1112,1691,8.148436312351375,0.03458779196588904,confirmed
2023-04-14 11:30:27,1001,1281,0.8020683490003668,0.05079045267790911,confirmed
2023-04-14 20:15:08,1641,1319,8.948271743949215,0.08743483021604907,confirmed
2023-04-15 04:59:49,1219,1737,5.47637616916121,0.04940530337597786,confirmed
2023-04-15 13:44:30,1565,1442,8.173160401854975,0.07025565072656327,pending
2023-04-15 22:29:11,1854,1951,4.5237305268984835,0.09928240221600713,confirmed
2023-04-16 07:13:52,1996,1314,6.436133374270054,0.013235763077808363,confirmed
2023-04-16 15:58:33,1735,1876,5.2645002067001965,0.0275456793994,confirmed
2023-04-17 00:43:14,1224,1965,7.316163628031564,0.03951814995220488,pending
2023-04-17 09:27:55,1384,1740,0.8172181903238652,0.042240635036029255,confirmed
2023-04-17 18:12:36,1402,1376,0.6044604878216474,0.04116100541902803,confirmed
2023-04-18 02:57:17,1637,1288,2.471785236867454,0.09077033915539984,confirmed
2023-04-18 11:41:58,1129,1436,1.5962872564517703,0.07143186118223896,pending
2023-04-18 20:26:40,1052,1661,8.717963882355425,0.06082973088766131,confirmed
2023-04-19 05:11:21,1683,1276,2.192920659593085,0.03100633451449193,confirmed
2023-04-19 13:56:02,1729,1709,9.758676692935493,0.08239665938370734,confirmed
2023-04-19 22:40:43,1671,1581,3.3696210219192975,0.0955105450973504,confirmed
2023-04-20 07:25:24,1709,1502,1.821997038971304,0.08213770842676764,confirmed
2023-04-20 16:10:05,1415,1623,7.89719537291765,0.00025635400862814315,confirmed
2023-04-21 00:54:46,1246,1515,6.5874190472332605,0.06367649688132236,pending
2023-04-21 09:39:27,1835,1349,4.982458968814937,0.005208424606065863,confirmed
2023-04-21 18:24:08,1438,1842,5.554080145825376,0.025834961311338812,confirmed
2023-04-22 03:08:49,1202,1445,7.1922985809443665,0.006046517564742392,confirmed
2023-04-22 11:53:30,1183,1829,2.285318958571656,0.06041916574964384,pending
2023-04-22 20:38:11,1122,1349,9.963342826651363,0.06869033235791143,pending
2023-04-23 05:22:52,1400,1606,9.747956828305684,0.011537315042783922,confirmed
2023-04-23 14:07:34,1766,1663,6.503606537783023,0.03844550441619345,confirmed
2023-04-23 22:52:15,1293,1822,1.996224966840522,0.04567802724465865,confirmed
2023-04-24 07:36:56,1279,1136,6.802602196070483,0.03696839687391557,confirmed
2023-04-24 16:21:37,1836,1758,0.7229118913827793,0.012190397548470785,confirmed
2023-04-25 01:06:18,1883,1898,0.30749436955585485,0.041952884239728795,confirmed
2023-04-25 09:50:59,1609,1242,2.5775712022236257,0.07514268697606098,confirmed
2023-04-25 18:35:40,1197,1542,4.626766944436424,0.0071936656868722216,confirmed
2023-04-26 03:20:21,1981,1039,8.682856781578396,0.008109983406782154,confirmed
2023-04-26 12:05:02,1906,1228,7.271963528593314,0.03554165205441483,pending
2023-04-26 20:49:43,1510,1547,7.427322505478611,0.09417839859073061,confirmed
2023-04-27 05:34:24,1751,1919,4.255507851146306,0.06689040740761912,confirmed
2023-04-27 14:19:05,1143,1222,3.460003990477082,0.06789912867158923,confirmed
2023-04-27 23:03:47,1608,1005,3.7110165910830424,0.03625580708470271,confirmed
2023-04-28 07:48:28,1200,1321,9.876507987796842,0.05940671304173299,confirmed
2023-04-28 16:33:09,1123,1467,0.40205180493341236,0.0011121052843715636,confirmed
2023-04-29 01:17:50,1186,1731,8.670447929728363,0.06364599503631327,confirmed
2023-04-29 10:02:31,1325,1074,5.7871754103153625,0.09133736606286605,confirmed
2023-04-29 18:47:12,1463,1003,4.386715576476716,0.06129608948764744,confirmed
2023-04-30 03:31:53,1348,1846,7.25285134649095,0.08738248948728787,confirmed
2023-04-30 12:16:34,1770,1645,4.867202745305605,0.07242490824106278,pending
2023-04-30 21:01:15,1659,1117,8.734358957578523,0.012143785798728655,pending
2023-05-01 05:45:56,1763,1880,9.007117938248573,0.0902550853978556,confirmed
2023-05-01 14:30:37,1954,1605,4.217787547807681,0.006737740051141911,confirmed
2023-05-01 23:15:18,1931,1503,2.7690011445532807,0.05344335050752161,confirmed
2023-05-02 08:00:00,1402,1997,5.923910935605029,0.01429949866696642,confirmed
2023-05-02 16:44:41,1345,1946,9.123721092821294,0.0012694904120173162,confirmed
2023-05-03 01:29:22,1962,1573,2.10741122786766,0.04226122258675114,confirmed
2023-05-03 10:14:03,1510,1440,6.230042869051265,0.02957456669465021,confirmed
2023-05-03 18:58:44,1146,1193,6.315970640705114,0.04865144933038055,confirmed
2023-05-04 03:43:25,1147,1846,7.3313971111303955,0.05776226868478163,confirmed
2023-05-04 12:28:06,1863,1714,1.3165452835874707,0.004469533323663842,confirmed
2023-05-04 21:12:47,1710,1391,7.158533821856205,0.012388029182862189,confirmed
